margemBrutaAcumulada,percentualRisco,restricoes,empresa_MeEppMei,scorePontualidade,endividamento,estoque,faturamentoBruto,custos,kmeans
0.0,0.0892857142857142,False,False,0.0,1379935.0,15018233.0,266200496.0,0.0,3
0.4413395729,0.4107142857142857,False,True,1.0,21467.0,184388.0,1154101.0,773518.0,0
0.0,0.2321428571428571,False,False,0.0,0.0,66824.0,2137570.0,1710035.0,3
0.2477316285,0.25,False,True,1.0,0.0,0.0,3417523.0,0.0,0
0.0,0.1071428571428571,False,False,0.0,11300000.0,10298186.0,28938275.0,15443321.0,3
0.2486276634,0.1071428571428571,False,False,1.0,1180500.0,32165837.0,6600795.0,0.0,1
0.4689029531,0.4642857142857142,False,True,1.0,659649.0,461600.0,1428476.0,1067689.0,0
0.0,0.3928571428571428,False,True,0.0,275520.0,578702.0,4277737.0,2503786.0,4
0.5802123529,0.125,False,False,1.0,0.0,0.0,895224.0,0.0,1
0.5270963898,0.2499999999999999,False,True,1.0,0.0,0.0,673536.0,340404.0,0
0.291586087,0.1428571428571428,False,False,1.0,4840874.0,17987430.0,82215873.0,44773425.0,1
0.677803913,0.25,True,True,1.0,102130.0,14687.0,1683505.0,372089.0,0
0.7070937614,0.2678571428571428,False,False,1.0,1198430.0,0.0,6045631.0,0.0,1
0.0,0.3035714285714285,False,True,0.0,26003.0,1139400.0,11704733.0,0.0,4
0.0,0.2321428571428571,True,False,0.0,34609539.0,74801024.0,108473744.0,92023334.0,2
0.6328806955,0.125,False,False,1.0,0.0,0.0,17487839.0,0.0,1
0.5139604305,0.0892857142857142,False,False,0.8922904451,37252.0,578566.0,5835816.0,2279996.0,1
0.3101476421,0.1428571428571428,False,False,1.0,31684.0,3109316.0,9462557.0,4789260.0,1
0.5903563505,0.3928571428571428,False,False,1.0,171136.0,3255.0,551718.0,368434.0,1
0.4623759002,0.3571428571428571,False,False,1.0,0.0,93019.0,832843.0,1157678.0,1
0.6456017369,0.2321428571428571,False,False,1.0,0.0,0.0,3098380.0,0.0,1
0.0,0.2499999999999999,False,False,0.0,0.0,1009479.0,10314008.0,6250913.0,3
0.5620862621,0.0892857142857142,False,False,1.0,493235.0,385959.0,1519669.0,417512.0,1
0.0,0.2857142857142857,False,False,0.0,0.0,1009479.0,103314008.0,6250913.0,3
0.0,0.1428571428571428,False,False,0.0,60134.0,1873135.0,24452459.0,10854973.0,3
0.276385,0.2678571428571428,True,True,1.0,630255.0,1459284.0,3668978.0,647932.0,0
0.5170335648,0.3928571428571428,False,True,1.0,0.0,0.0,2389623.0,0.0,0
0.6153466667,0.1964285714285714,True,True,1.0,0.0,313149.0,2168700.0,1293025.0,0
0.6908583333,0.1071428571428571,False,False,1.0,0.0,285851.0,534781.0,166861.0,1
0.0,0.1964285714285714,False,True,0.0,0.0,6136741.0,42940058.0,32021773.0,4
0.0,0.2142857142857142,False,True,0.0,0.0,4781347.0,23869538.0,13902810.0,4
0.2049510348,0.1071428571428571,False,False,0.855464029,0.0,12609089.0,36985675.0,13442358.0,1
0.6271428278,0.2321428571428571,False,False,1.0,0.0,0.0,1099843.0,448060.0,1
0.2646673902,0.2321428571428571,False,False,0.9346440968,95000.0,489034.0,1725495.0,0.0,1
0.6075844933,0.1785714285714285,True,False,1.0,0.0,0.0,2793597.0,0.0,2
0.4692825797,0.6071428571428571,False,True,1.0,2391121.0,820416.0,230953.0,163877.0,0
0.2836107582,0.1071428571428571,False,False,1.0,0.0,0.0,1129880.0,828464.0,1
0.0,0.2857142857142857,False,False,0.0,0.0,0.0,0.0,0.0,3
0.6730890683,0.1428571428571428,False,False,1.0,0.0,0.0,11434.0,0.0,1
0.3793522128,0.3392857142857142,False,True,0.8333885823,0.0,531019.0,1563538.0,993606.0,0
0.6214221658,0.2142857142857142,False,False,1.0,71959483.0,26407675.0,116730659.0,65043134.0,1
0.0,0.25,True,False,0.0,17666531.0,57660931.0,225787476.0,172123889.0,2
0.0,0.1428571428571428,True,False,0.0,42547473.0,426986478.0,2218916229.0,1381205350.0,2
0.2527583333,0.2321428571428571,False,False,1.0,0.0,3633.0,311244.0,93373.0,1
0.4774746873,0.3214285714285714,False,True,1.0,0.0,308318.0,892888.0,662178.0,0
0.49836119,0.2142857142857142,False,False,1.0,0.0,17264.0,364808.0,87062.0,1
0.432636709,0.375,True,True,0.6760815887,20135.0,770119.0,16822434.0,8703742.0,0
0.0,0.0178571428571428,False,False,1.0,0.0,3052918.0,4413091.0,2389725.0,1
0.2440690691,0.2857142857142857,False,False,1.0,82500.0,322913.0,1449723.0,798787.0,1
0.5083541096,0.2857142857142857,False,False,0.8618018379,0.0,0.0,407550.0,0.0,1
0.5694390722,0.3035714285714285,False,False,1.0,507432.0,0.0,560233.0,898280.0,1
0.5186038544,0.0357142857142857,False,False,1.0,0.0,19706735.0,210436113.0,149542793.0,1
0.0,0.3035714285714285,True,True,0.0,657104.0,1673303.0,3035326.0,822058.0,4
0.0,0.1607142857142857,False,True,0.0,0.0,96422.0,3494869.0,3068035.0,4
0.4672693786,0.25,False,False,1.0,53370.0,230474.0,951889.0,0.0,1
0.5000152505,0.1964285714285714,False,True,1.0,2407844.0,2942404.0,5910725.0,3466947.0,0
0.4828385418,0.2142857142857142,False,True,1.0,0.0,0.0,710311.0,454112.0,0
0.0,0.4821428571428571,True,False,0.0,326558000.0,1293428000.0,6426115000.0,4393536000.0,2
0.0,0.375,True,False,0.0,100320000.0,766466000.0,3369173000.0,2330486000.0,2
0.0,0.3392857142857142,True,False,0.0,100320000.0,766466000.0,3369173000.0,2330486000.0,2
0.3442487768,0.25,False,False,1.0,6031.0,16541.0,236324.0,218935.0,1
0.5817051952,0.1428571428571428,False,True,1.0,0.0,697139.0,13136151.0,2084320.0,0
0.3967381275,0.1428571428571428,False,False,1.0,4613769.0,2548022.0,21492072.0,12983311.0,1
0.0,0.375,True,False,0.0,55900000.0,40597000.0,289845000.0,166644000.0,2
0.326457378,0.1964285714285714,False,True,0.9587071402,0.0,3053325.0,14170672.0,8430334.0,0
0.0,0.25,False,True,0.0,1912832.0,1480445.0,4371129.0,2816790.0,4
0.4799282332,0.125,False,False,1.0,0.0,0.0,3092707.0,0.0,1
0.3633890603,0.2678571428571428,False,False,1.0,1002456.0,835185.0,2576271.0,2432993.0,1
0.2291906595,0.6607142857142857,False,True,0.501050022,126150.0,419800.0,1329785.0,874918.0,4
0.6834396835,0.1964285714285714,False,True,1.0,112089.0,247867.0,12811010.0,6307548.0,0
0.2386868828,0.1607142857142857,False,False,0.9826994667,12080014.0,81307007.0,849513424.0,661035884.0,1
0.5726337391,0.2142857142857142,False,False,1.0,0.0,819665.0,665650.0,0.0,1
0.3557909192,0.1428571428571428,False,False,0.9963662009,884116.0,5493839.0,12077345.0,3828153.0,1
0.4387038232,0.2142857142857142,False,False,0.7372053906,0.0,0.0,1907513.0,0.0,1
0.0216777718,0.25,False,False,1.0,0.0,0.0,5334948.0,0.0,1
0.3880913642,0.4821428571428571,True,True,0.6372040242,0.0,0.0,1560008.0,0.0,0
0.0,0.3035714285714285,True,False,0.0,740631476.0,375809000.0,3508552000.0,2958235000.0,2
0.4885997339,0.1964285714285714,False,True,1.0,161781.0,986262.0,3481566.0,1454031.0,0
0.0,0.1071428571428571,False,False,0.0,236204.0,390.0,4607031.0,2549824.0,3
0.4841274647,0.25,False,True,1.0,16366.0,443099.0,20918829.0,0.0,0
0.2730283729,0.3571428571428571,False,True,0.9801490393,0.0,5313070.0,4527198.0,1416.0,0
0.3258347962,0.1964285714285714,False,False,1.0,0.0,382485.0,1276949.0,893242.0,1
0.4371544344,0.2321428571428571,False,False,1.0,6368688.0,61367414.0,42940058.0,24984004.0,1
0.5940987451,0.4999999999999999,False,True,1.0,0.0,0.0,705892.0,0.0,0
0.4706897175,0.2499999999999999,False,True,1.0,0.0,41439.0,2058944.0,759576.0,0
0.0,0.1607142857142857,False,False,0.0,24946199.0,76885171.0,559938205.0,381081822.0,3
0.4697247613,0.2499999999999999,False,True,1.0,0.0,1205365.0,16344297.0,0.0,0
0.3865250965,0.0357142857142857,False,False,1.0,0.0,0.0,2220002.0,0.0,1
0.4250424607,0.2857142857142857,False,False,1.0,21706.0,3874713.0,10187376.0,5249809.0,1
0.4386212234,0.1428571428571428,False,False,1.0,552408.0,2793485.0,9652752.0,4390262.0,1
0.5352177562,0.1964285714285714,False,True,1.0,180862.0,756729.0,10797598.0,0.0,0
0.0,0.3928571428571428,False,True,0.0,0.0,0.0,5880123.0,0.0,4
0.6520525321,0.1428571428571428,False,True,1.0,0.0,594058.0,5785045.0,3634112.0,0
0.5265257649,0.2678571428571428,False,True,1.0,234362.0,321895.0,3354959.0,1648247.0,0
0.0,0.2678571428571428,True,False,0.0,0.0,224758.0,579380.0,0.0,2
0.3213507788,0.0892857142857142,False,False,1.0,4238821.0,3099826.0,2449765600.0,0.0,1
0.0,0.0892857142857142,False,False,0.0,0.0,183053.0,2387739.0,1023018.0,3
0.0,0.0892857142857142,False,False,0.0,3709127.0,18391632.0,74810220.0,42910158.0,3
0.0,0.3214285714285714,False,False,0.0,0.0,0.0,518938.0,0.0,3
0.2542421878,0.5178571428571428,False,False,1.0,0.0,0.0,802277.0,0.0,1
0.2672433133,0.1607142857142857,False,False,0.5187021792,3021333.0,2487100.0,11983168.0,4199171.0,1
0.5766470903,0.125,False,False,1.0,0.0,0.0,2092278.0,0.0,1
0.3537649113,0.1428571428571428,False,True,1.0,0.0,948053.0,1553580.0,867375.0,0
0.0,0.2321428571428571,False,False,0.0,0.0,0.0,3570326.0,0.0,3
0.5072649903,0.1428571428571428,False,False,0.0,4577154.0,353585.0,4453898.0,2139406.0,3
0.4682240708,0.1964285714285714,False,True,1.0,203535.0,1154794.0,3461194.0,2687582.0,0
0.0,0.125,False,False,0.0,0.0,0.0,2669836.0,0.0,3
0.4147653373,0.1428571428571428,False,False,0.9907086147,0.0,1452665.0,0.0,0.0,1
0.0,0.1964285714285714,False,False,0.0,0.0,11444615.0,72842747.0,49975605.0,3
0.0,0.0892857142857142,False,False,0.0,4546323.0,8893077.0,37979303.0,26018145.0,3
0.2548028184,0.1071428571428571,False,False,0.9838054867,0.0,6138595.0,44652485.0,0.0,1
0.6525872093,0.0892857142857142,False,False,1.0,1686366.0,11623162.0,4521145.0,32470.0,1
0.3054181818,0.3571428571428571,False,False,0.8202834602,44664.0,69442.0,1416289.0,1029822.0,1
0.5401397154,0.4999999999999999,False,True,0.5705057995,0.0,0.0,399406.0,0.0,0
0.4752585847,0.1964285714285714,False,True,1.0,1074871.0,1141287.0,12621618.0,7542537.0,0
0.3968651121,0.6071428571428571,False,True,1.0,0.0,0.0,1487164.0,0.0,0
0.5992309322,0.4642857142857142,False,False,0.9917524232,269000.0,66430.0,0.0,0.0,1
0.6435493421,0.0,False,False,1.0,0.0,14283618.0,11882879.0,9955994.0,1
0.4286615174,0.1428571428571428,False,True,1.0,0.0,4553975.0,15175917.0,10166612.0,0
0.404276689,0.2321428571428571,True,True,1.0,0.0,30716.0,5995478.0,2594491.0,0
0.5308268734,0.2499999999999999,False,False,1.0,1.0,1.0,1.0,1.0,1
0.5226922849,0.3928571428571428,False,True,0.4577785688,780500.0,1739823.0,15197301.0,10136597.0,0
0.2717176866,0.1071428571428571,False,False,0.9842758573,0.0,4308873.0,30929212.0,22249488.0,1
0.6065299819,0.2499999999999999,False,True,1.0,0.0,202546.0,0.0,0.0,0
0.2775779043,0.4107142857142857,False,True,0.8989222416,335000.0,259322.0,138392.0,105788.0,0
0.0,0.2857142857142857,False,True,0.0,0.0,0.0,3975965.0,0.0,4
0.3650411762,0.0535714285714285,False,False,1.0,0.0,799733.0,4609943.0,2533682.0,1
0.4584050505,0.2321428571428571,False,False,1.0,0.0,0.0,2728779.0,0.0,1
0.2727318402,0.375,False,True,1.0,1100332.0,502887.0,3799042.0,2316629.0,0
0.0,0.1607142857142857,False,True,0.0,0.0,326399.0,3619535.0,1801109.0,4
0.0,0.3035714285714285,False,True,0.0,0.0,1408671.0,21440700.0,7504245.0,4
0.3443531029,0.2142857142857142,False,False,1.0,0.0,0.0,402858.0,0.0,1
0.0,0.1785714285714285,False,False,0.0,29933.0,257455.0,2895895.0,1582350.0,3
0.4798450253,0.4107142857142857,False,False,1.0,0.0,0.0,678376.0,272107.0,1
0.5338018727,0.1964285714285714,False,True,1.0,2471371.0,2511713.0,17461824.0,12895105.0,0
0.0,0.1607142857142857,False,False,0.0,0.0,7106131.0,17800826.0,15626722.0,3
0.602029017,0.2857142857142857,False,False,1.0,0.0,15489.0,407559.0,332495.0,1
0.5273596641,0.2857142857142857,False,False,1.0,151000.0,1112617.0,2132124.0,985322.0,1
0.6148289738,0.2142857142857142,False,True,1.0,0.0,76771.0,466292.0,0.0,0
0.3967504431,0.4821428571428571,True,False,1.0,174415000.0,106067000.0,1163121000.0,0.0,2
0.508141981,0.1428571428571428,False,False,1.0,1524842.0,7813796.0,25439833.0,12355395.0,1
0.6905302288,0.125,False,False,1.0,0.0,0.0,24197360.0,0.0,1
0.3046376993,0.0892857142857142,False,False,1.0,0.0,3289140.0,21148184.0,11242783.0,1
0.0,0.4999999999999999,False,True,0.0,0.0,3160.0,1044990.0,674901.0,4
0.6366723603,0.1428571428571428,False,False,1.0,0.0,7106131.0,17800826.0,15626722.0,1
0.4563209877,0.3571428571428571,True,True,1.0,66091.0,313537.0,781827.0,0.0,0
0.3193491645,0.1428571428571428,False,False,1.0,609738.0,1286005.0,1641040.0,447791.0,1
0.6334070287,0.0892857142857142,False,False,1.0,9787439.0,3361745.0,1977737.0,0.0,1
0.2816932593,0.1964285714285714,False,False,0.9932245298,0.0,1413474.0,8822886.0,5995241.0,1
0.0,0.0892857142857142,False,False,0.0,0.0,447880.0,2518275.0,1761304.0,3
0.0,0.0892857142857142,False,False,0.0,1607297.0,941275.0,11831372.0,7540440.0,3
0.0,0.2857142857142857,False,False,0.0,10279391.0,21703404.0,211173785.0,126211057.0,3
0.3004634868,0.1428571428571428,False,True,1.0,0.0,0.0,1950515.0,862163.0,0
0.6281253138,0.1428571428571428,False,False,1.0,0.0,610918.0,6755841.0,2847746.0,1
0.6434266637,0.25,False,True,0.899285089,0.0,0.0,3544537.0,0.0,0
0.585355829,0.125,False,False,1.0,0.0,0.0,2352393.0,0.0,1
0.3839191917,0.2499999999999999,False,False,1.0,0.0,1114753.0,7204448.0,4568248.0,1
0.3563358386,0.2499999999999999,False,False,1.0,0.0,0.0,693308.0,383113.0,1
0.4490248301,0.2499999999999999,False,False,1.0,0.0,209132.0,554442.0,287345.0,1
0.4491461276,0.1428571428571428,False,True,1.0,0.0,1006886.0,2892907.0,0.0,0
0.4016885714,0.3571428571428571,False,True,0.9982632314,1654036.0,1754992.0,4855324.0,2146553.0,0
0.1186433757,0.1607142857142857,False,True,1.0,0.0,580665.0,8588087.0,4137254.0,0
0.4329673501,0.0357142857142857,False,False,1.0,0.0,4871525.0,7543816.0,1067428.0,1
0.4187536687,0.0357142857142857,False,False,1.0,0.0,2119439.0,10228874.0,4572186.0,1
0.0,0.2857142857142857,True,False,0.0,0.0,5925134.0,149296487.0,31208816.0,2
0.0,0.25,False,False,0.0,0.0,957925.0,796983.0,416750.0,3
0.0,0.4464285714285714,False,True,0.0,1010000.0,0.0,247040.0,333429.0,4
0.0,0.0357142857142857,False,False,0.0,0.0,2063297.0,4834558.0,2274508.0,3
0.0,0.3035714285714285,False,False,0.0,119100.0,1207916.0,2633907.0,1754235.0,3
0.7194025122,0.4107142857142857,False,False,1.0,0.0,85410.0,380181.0,182834.0,1
0.4735637596,0.3035714285714285,False,True,1.0,16983.0,420700.0,2587678.0,1140903.0,0
0.3592020177,0.125,False,False,0.9919967597,0.0,937017.0,4918823.0,2607115.0,1
0.6251693079,0.1964285714285714,False,False,1.0,0.0,0.0,1000000.0,0.0,1
0.4251900346,0.3035714285714285,False,True,1.0,102500.0,1537783.0,8695705.0,1701447.0,0
0.5835030858,0.3214285714285714,False,False,1.0,0.0,0.0,6106881.0,0.0,1
0.5563488084,0.3928571428571428,False,False,0.6126549849,0.0,0.0,247238.0,0.0,1
0.4116718687,0.4107142857142857,True,False,0.402382571,3250000.0,1939395.0,1761067.0,294389.0,2
0.5290686267,0.2857142857142857,False,False,1.0,0.0,47483.0,185399.0,73797.0,1
0.0,0.3214285714285714,False,True,0.0,0.0,0.0,3472193.0,0.0,4
0.4042,0.1428571428571428,False,False,0.5965905409,1223173.0,3161790.0,7850297.0,4335694.0,1
0.5671064697,0.0892857142857142,False,False,1.0,25200.0,7151696.0,26181878.0,4459884.0,1
0.3420074672,0.1785714285714285,False,False,1.0,0.0,299498.0,1711177.0,928954.0,1
0.0,0.2321428571428571,False,False,0.0,2000000.0,16481648.0,48929311.0,31522317.0,3
0.2913565909,0.2321428571428571,False,False,1.0,0.0,320376.0,1073042.0,455466.0,1
0.4237398539,0.1071428571428571,False,True,1.0,0.0,953949.0,5257147.0,3606268.0,0
0.5365127399,0.2857142857142857,False,True,1.0,1737890.0,16999693.0,28336750.0,14939868.0,0
0.5081952921,0.1964285714285714,False,False,1.0,1737890.0,16999693.0,28336750.0,14939868.0,1
0.678246753,0.2857142857142857,False,False,1.0,0.0,257202.0,3455292.0,0.0,1
0.6029134431,0.25,False,False,1.0,561079.0,1629576.0,16031005.0,8003335.0,1
0.4540878993,0.25,False,False,1.0,2504437.0,3689346.0,54785562.0,36824998.0,1
0.5495408039,0.1428571428571428,False,False,1.0,171785.0,181790.0,12204267.0,5660261.0,1
0.5596954651,0.3035714285714285,False,True,1.0,874565.0,502925.0,4407629.0,3025105.0,0
0.0,0.2499999999999999,False,True,0.0,0.0,213627.0,1826482.0,747833.0,4
0.4792305167,0.0357142857142857,False,False,1.0,0.0,188216.0,2001493.0,1289239.0,1
0.0,0.1964285714285714,False,True,0.0,0.0,112499.0,1792652.0,960317.0,4
0.3176916667,0.3035714285714285,False,True,1.0,0.0,0.0,1679471.0,0.0,0
0.0,0.375,True,False,0.0,2606185.0,9960467.0,28686224.0,2482212.0,2
0.0,0.1428571428571428,False,False,0.0,2125600.0,42951142.0,73301644.0,46951615.0,3
0.3298917267,0.1785714285714285,False,True,1.0,0.0,152891.0,2972579.0,1535688.0,0
0.3944431124,0.2857142857142857,False,False,0.8499423645,148664.0,2483809.0,34212141.0,17902967.0,1
0.5232782286,0.6428571428571428,True,True,1.0,0.0,294650.0,663441.0,0.0,0
0.4235857776,0.0357142857142857,False,False,1.0,0.0,2544300.0,18790402.0,12157712.0,1
0.0,0.0892857142857142,False,False,0.0,611566000.0,407080000.0,1523427000.0,743639000.0,3
0.248667476,0.4107142857142857,False,True,0.4095077804,367869.0,1173632.0,4359161.0,0.0,4
0.0,0.1607142857142857,False,True,0.0,0.0,6701318.0,20442472.0,14977403.0,4
0.3218131974,0.0892857142857142,False,False,1.0,10833000.0,195599000.0,985702000.0,696886000.0,1
0.4192947324,0.1428571428571428,False,False,1.0,0.0,31211.0,3172054.0,2004037.0,1
0.3052706194,0.1428571428571428,False,False,0.8005202295,250333.0,1837927.0,14139075.0,5817887.0,1
0.3649807543,0.2142857142857142,True,False,1.0,2350000.0,9960467.0,26448958.0,2482212.0,2
0.5250487728,0.3035714285714285,False,True,1.0,980424.0,1620809.0,15287388.0,9281636.0,0
0.6278513413,0.0892857142857142,False,False,1.0,50551.0,2595696.0,28328845.0,21298730.0,1
0.4095378122,0.2857142857142857,False,False,1.0,706024.0,1227980.0,709943.0,672705.0,1
0.0198609391,0.25,False,False,1.0,0.0,0.0,3656570.0,0.0,1
0.3955521614,0.3214285714285714,False,False,1.0,0.0,0.0,61149400.0,0.0,1
0.2368270299,0.1071428571428571,False,False,1.0,1735854.0,7938589.0,45293573.0,22531350.0,1
0.3565131498,0.1964285714285714,False,False,1.0,50551.0,2595696.0,28328845.0,21298730.0,1
0.529770708,0.0535714285714285,False,False,1.0,75500.0,32807.0,1686193.0,876247.0,1
0.3546177677,0.1428571428571428,True,False,1.0,528474.0,5903460.0,57584557.0,45381592.0,2
0.5757704082,0.1964285714285714,False,True,0.8443215193,0.0,0.0,12914119.0,0.0,0
0.4487367983,0.0892857142857142,False,False,1.0,0.0,609145.0,2494506.0,1549135.0,1
0.3684894802,0.1785714285714285,False,False,1.0,0.0,0.0,1542345.0,0.0,1
0.3682398777,0.125,False,False,1.0,0.0,0.0,7404178.0,4077468.0,1
0.0,0.0892857142857142,False,False,0.0,0.0,2642990.0,32045758.0,19581071.0,3
0.4754952498,0.25,False,True,0.9997772933,0.0,168605.0,3396494.0,2380504.0,0
0.0,0.1607142857142857,False,True,0.0,0.0,1033081.0,3544599.0,2635410.0,4
0.1808554281,0.1071428571428571,False,False,1.0,616473.0,4013348.0,6508633.0,3450248.0,1
0.0,0.1964285714285714,False,False,0.0,26480000.0,6112771.0,83515661.0,44539415.0,3
0.0,0.0535714285714285,False,False,0.0,0.0,7362312.0,9295986.0,4619429.0,3
0.4744776638,0.4821428571428571,True,True,0.8943651265,0.0,0.0,3935599.0,0.0,0
0.3501754325,0.0357142857142857,False,False,1.0,0.0,2601253.0,24083490.0,16828983.0,1
0.6660504827,0.2678571428571428,False,True,1.0,0.0,0.0,162913.0,0.0,0
0.5293409524,0.0,False,False,1.0,0.0,3530239.0,30487864.0,22236122.0,1
0.5926673774,0.4285714285714285,False,True,1.0,0.0,33121.0,235315.0,106353.0,0
0.140281632,0.1607142857142857,False,False,1.0,0.0,180628.0,1123.0,125234.0,1
0.2559469612,0.2142857142857142,False,False,1.0,0.0,4058307.0,28431753.0,0.0,1
0.5337089697,0.1785714285714285,False,False,0.4914301333,4319460.0,2868195.0,11364350.0,5009209.0,1
0.4621624103,0.1428571428571428,False,False,1.0,0.0,192134.0,1672570.0,799885.0,1
0.3759347122,0.0357142857142857,False,False,1.0,0.0,1389518.0,9323958.0,7263454.0,1
0.5121195341,0.0892857142857142,False,False,1.0,33886000.0,23453000.0,279279000.0,218977000.0,1
0.0279896296,0.3571428571428571,False,False,1.0,0.0,0.0,857464.0,10970.0,1
0.4211230896,0.25,False,True,0.7907734242,7093491.0,806589.0,8275617.0,5000191.0,0
0.3304706163,0.0892857142857142,False,False,1.0,209793.0,400835.0,8701209.0,558081.0,1
0.4182719592,0.125,False,False,1.0,0.0,0.0,2694148.0,0.0,1
0.0,0.4285714285714285,False,True,0.0,36144.0,322905.0,3721946.0,0.0,4
0.4355018759,0.25,False,False,0.9408703129,6715000.0,13833061.0,41281527.0,30063471.0,1
0.4804133701,0.1964285714285714,False,True,1.0,876864.0,5705203.0,3513976.0,2072886.0,0
0.4177026042,0.3571428571428571,False,False,1.0,73703.0,208567.0,186809.0,0.0,1
0.429714612,0.2499999999999999,False,False,1.0,0.0,432456.0,954865.0,573582.0,1
0.0,0.3035714285714285,False,False,0.0,13789105.0,19031147.0,94624291.0,47636479.0,3
0.6681595223,0.3392857142857142,False,False,1.0,0.0,675247.0,0.0,0.0,1
0.4501926536,0.4464285714285714,True,True,1.0,0.0,0.0,939696.0,0.0,0
0.4865872793,0.1964285714285714,False,True,1.0,0.0,684266.0,3089317.0,1116287.0,0
0.3314390332,0.1428571428571428,False,False,1.0,590500.0,1319966.0,4562323.0,2171507.0,1
0.3178338035,0.0357142857142857,False,False,1.0,0.0,1966074.0,12992593.0,7128621.0,1
0.2985736038,0.1964285714285714,False,False,0.9890363779,0.0,548473.0,4584806.0,2594711.0,1
0.3537143689,0.4999999999999999,False,False,0.9691207615,138414.0,92943.0,1244481.0,1180737.0,1
0.4231741089,0.3214285714285714,True,False,1.0,0.0,0.0,57584557.0,0.0,2
0.0,0.1428571428571428,False,False,0.0,4007000.0,6033824.0,39794167.0,28785262.0,3
0.4629706238,0.2857142857142857,False,False,1.0,0.0,0.0,592041.0,0.0,1
0.5036020997,0.1964285714285714,False,True,1.0,0.0,0.0,6666820.0,3310867.0,0
0.3668305248,0.4107142857142857,False,False,1.0,0.0,137433.0,472629.0,198479.0,1
0.4016666948,0.1428571428571428,False,False,1.0,0.0,227984.0,0.0,0.0,1
0.1908707071,0.1071428571428571,False,False,1.0,0.0,395234.0,2524288.0,1706860.0,1
0.4631603919,0.3035714285714285,False,False,1.0,0.0,3845566.0,5526104.0,1007549.0,1
0.4631735213,0.1964285714285714,False,True,1.0,0.0,624009.0,8083627.0,0.0,0
0.3040172091,0.375,True,False,1.0,36500.0,115401.0,1958121.0,0.0,2
0.356487366,0.2857142857142857,False,True,1.0,11087.0,1251480.0,10598406.0,4731400.0,0
0.4624635403,0.4107142857142857,False,True,1.0,0.0,10691.0,308083.0,200183.0,0
0.0,0.25,False,True,0.0,1373555.0,1734706.0,11029314.0,6310922.0,4
0.4855455589,0.1428571428571428,False,False,1.0,0.0,4226938.0,30541314.0,20661102.0,1
0.3328928688,0.3035714285714285,False,True,0.9647795844,285968.0,498993.0,1162680.0,327258.0,0
0.5814596581,0.3035714285714285,False,False,1.0,4606607.0,2404599.0,44891905.0,29421153.0,1
0.6838812081,0.0892857142857142,False,False,1.0,507706.0,3510890.0,74460778.0,0.0,1
0.2097790118,0.2678571428571428,False,False,0.9158643179,22628.0,456256.0,2850256.0,0.0,1
0.5189080828,0.3571428571428571,False,True,1.0,0.0,0.0,2620126.0,0.0,0
0.3855528048,0.1071428571428571,False,False,1.0,0.0,298541.0,128953.0,70624.0,1
0.418605053,0.2321428571428571,False,False,1.0,0.0,0.0,2971541.0,0.0,1
0.3338384585,0.0892857142857142,False,False,1.0,10833000.0,195559000.0,985702000.0,686886000.0,1
0.4815063707,0.0892857142857142,False,False,0.9826981272,0.0,28174.0,2682872.0,1900330.0,1
0.0658722608,0.2142857142857142,False,False,1.0,1951000.0,4053165.0,0.0,0.0,1
0.4187989043,0.3928571428571428,False,False,1.0,0.0,0.0,1554225.0,0.0,1
0.3321861084,0.4821428571428571,True,False,1.0,241932.0,201415.0,929581.0,699741.0,2
0.4679269506,0.1964285714285714,False,True,1.0,0.0,0.0,2584484.0,0.0,0
0.3748695035,0.3571428571428571,False,True,0.9680354669,0.0,31852.0,298883.0,157242.0,0
0.0,0.2142857142857142,False,True,0.0,184288.0,1250.0,10106248.0,4398389.0,4
0.4918249141,0.25,False,False,0.9915047802,9189530.0,35340154.0,179041759.0,108185031.0,1
0.5223494949,0.4464285714285714,False,True,1.0,0.0,123440.0,1487891.0,878192.0,0
0.3554639432,0.25,False,False,1.0,1461765.0,10224838.0,104922327.0,73413401.0,1
0.5260215928,0.1964285714285714,False,False,1.0,1813000.0,12003586.0,180275234.0,134277884.0,1
0.422874991,0.4285714285714285,True,False,1.0,4750537.0,11547673.0,30497661.0,16454761.0,2
0.3578667961,0.3928571428571428,False,False,1.0,7430367.0,4456204.0,28314041.0,21272602.0,1
0.4168647751,0.4107142857142857,False,True,1.0,0.0,0.0,16468388.0,0.0,0
0.6577985206,0.25,False,False,1.0,1793213.0,48395967.0,68644820.0,57854222.0,1
0.2258509034,0.1071428571428571,False,False,0.9935589652,0.0,38520443.0,260922605.0,207711735.0,1
0.4064818221,0.1428571428571428,False,False,0.9973634906,1764585.0,4462847.0,35487976.0,22932603.0,1
0.6644858228,0.1071428571428571,False,True,1.0,0.0,0.0,1539838.0,51403.0,0
0.6370290539,0.1785714285714285,False,False,1.0,0.0,0.0,60403911.0,0.0,1
0.3599412425,0.4464285714285714,False,True,1.0,0.0,0.0,1272469.0,0.0,0
0.0,0.1428571428571428,False,True,0.0,0.0,508814.0,6642318.0,3113878.0,4
0.3119879327,0.0892857142857142,False,False,1.0,0.0,1377391.0,16839745.0,0.0,1
0.0,0.1428571428571428,False,True,0.0,0.0,7128937.0,16689723.0,6300235.0,4
0.5208603774,0.0892857142857142,False,False,1.0,155817.0,7068275.0,30646091.0,20959907.0,1
