cnpjSemTraco,prazoMedioRecebimentoVendas,titulosEmAberto,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,custos,capitalSocial,restricoes,empresa_MeEppMei,limiteEmpresaAnaliseCredito,kmeans
FMZG75960161902578,68,31059.15,3494490.0,1265213.0,3622898.0,2310579.0,945832.0,348963.0,3008670.0,17591660.0,6299783.0,11291877.0,1000000.0,True,False,1496802.0,2
ASUH30272504738688,35,1826.66,60753187.0,38899740.0,67794514.0,24988307.0,3310100.0,34072496.0,11797784.0,106792028.0,0.0,0.0,26434925.0,False,False,5563788.0,1
XZIO26251245900707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669081.0,0.0,0.0,5000.0,True,False,880.0,2
DRIV56145021015278,0,0.0,497929.0,206289.0,505106.0,298816.0,0.0,258148.0,193160.0,757693.0,385214.0,372479.0,200000.0,False,False,72000.0,1
ERWU92971568260410,27,3655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559066.0,0.0,0.0,0.0,True,False,0.0,2
DNFB76766268996534,203,18160.0,13594293.0,6391243.0,14527651.0,8105062.0,1095874.0,1351961.0,7512889.0,50681347.0,15500671.0,35180676.0,700000.0,False,False,4395151.0,1
QXUE06615581358861,78,26922.99,13594293.0,6391243.0,14527651.0,8105062.0,1026500.0,1351961.0,7512889.0,50535782.0,15355106.0,35180676.0,700000.0,False,False,4395151.0,1
MHQQ22647684094450,55,7673.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285576.0,0.0,0.0,150000.0,False,False,6160.0,1
HGMY00748611802368,70,1005183.34,28074087.0,9506082.0,32374979.0,22466956.0,0.0,14261822.0,0.0,22568218.0,7383915.0,15184303.0,0.0,False,False,8728464.0,1
GCLJ02132447630077,82,2140954.39,439759646.0,176148420.0,1118741126.0,534396581.0,20189.0,202700484.0,135854376.0,818740879.0,298336451.0,520404428.0,498890279.0,True,False,17575720.0,2
VTBP28229782439478,51,54801.51,34119353.0,1917607.0,36924735.0,34992856.0,0.0,7585957.0,0.0,21236098.0,6275836.0,14960262.0,1000000.0,False,False,2387870.0,1
WDRQ13245593830527,80,20109.82,11976709.0,4872091.0,13275338.0,7564812.0,2015100.0,7631837.0,4088087.0,25378260.0,11775357.0,13602903.0,500000.0,False,False,1813044.0,1
JWXZ63129926455568,0,0.0,4682863.0,2306774.0,4696415.0,2389641.0,0.0,2555899.0,489694.0,5257468.0,1322142.0,3935326.0,78800.0,False,True,412182.0,0
OETY33620823920585,66,9232.0,2087443.0,931679.0,2094964.0,1130156.0,131747.0,1545723.0,184228.0,3613611.0,730313.0,2883298.0,50000.0,False,False,16200.0,1
AYQU44925752240502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402299.0,0.0,0.0,300000.0,False,True,13200.0,0
HAFN76130189886862,0,0.0,49375487.0,6153428.0,61892360.0,50278693.0,4026933.0,0.0,10148852.0,14515702.0,-10215304.0,24731006.0,3000000.0,False,False,1334381.0,1
QMPR96804391180235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766000.0,0.0,0.0,65000.0,False,True,12800.0,0
HNNC71234011503718,0,0.0,2296426.0,801242.0,2315834.0,1385366.0,14468.0,1303268.0,753163.0,5074536.0,0.0,0.0,300000.0,False,True,142630.0,0
FZJV82601220605801,24,7275.0,1528295.0,1441316.0,2916972.0,1473628.0,0.0,538085.0,129762.0,8482100.0,7767171.0,714929.0,1250000.0,False,False,97855.0,1
GXPF42857594031608,0,0.0,34377.0,285051.0,293883.0,57263.0,0.0,227214.0,205721.0,15545319.0,948302.0,14597017.0,90000.0,False,False,0.0,1
RLOG39851840944719,0,0.0,36836711.0,32229067.0,46219269.0,10823255.0,13488357.0,19585219.0,14456080.0,66340407.0,22054733.0,44285674.0,1000000.0,False,False,2732557.0,1
PQSO31754835353944,86,25409.5,8801202.0,6590234.0,8870549.0,1554333.0,49566.0,6350484.0,0.0,25809381.0,24321337.0,1488044.0,200000.0,False,False,896000.0,1
XUVE79198411730891,0,0.0,1001787.0,98325.0,1013177.0,754851.0,0.0,474865.0,501123.0,2815303.0,2815303.0,0.0,152900.0,False,False,13200.0,1
IGFE92004103935062,0,0.0,3322354.0,387538.0,4015491.0,743265.0,0.0,2043765.0,838801.0,5597867.0,2300182.0,3297685.0,400000.0,False,False,54000.0,1
OBUO85813255423758,63,335597.76,23483867.0,9876852.0,26663148.0,15311525.0,4150500.0,7488318.0,14462163.0,38433684.0,16412266.0,22021418.0,250000.0,False,False,4205149.0,1
VMLE45852613367666,28,18605.3,4235889.0,1044354.0,4262283.0,3217929.0,347997.0,3272673.0,930371.0,4287611.0,2337574.0,1950037.0,800000.0,False,False,66000.0,1
WYEK37825878644455,0,0.0,298052.0,39169.0,398220.0,90000.0,0.0,0.0,214009.0,1701131.0,457144.0,1243987.0,90000.0,False,True,98900.0,0
WBJK64084726585655,0,0.0,366104.0,170285.0,418519.0,209682.0,25000.0,0.0,143868.0,931504.0,330578.0,600926.0,100000.0,False,True,39600.0,0
XCCG55847948703706,20,3498.66,246568.0,98816.0,298030.0,199214.0,0.0,0.0,244515.0,1064268.0,0.0,0.0,100000.0,False,False,17820.0,1
TGAK08485040123769,0,0.0,22425397.0,14641704.0,23756949.0,1680000.0,4012015.0,15876790.0,6033824.0,36877379.0,8092117.0,28785262.0,1600000.0,False,False,3061643.0,1
YVKR53781578159792,0,0.0,3658604.0,1972850.0,4043307.0,679471.0,0.0,0.0,1306344.0,13196958.0,12645636.0,551322.0,50000.0,False,False,216000.0,1
MDVK12625454992080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8357439.0,0.0,0.0,80000.0,False,False,12210.0,1
QFET26712913581856,52,24965.4,2262391.0,234798.0,2370920.0,2136121.0,0.0,313688.0,578575.0,2199006.0,1166153.0,1032853.0,500000.0,False,False,2160.0,1
HTIH33348041670671,0,0.0,38882371.0,31588010.0,43489332.0,938288.0,0.0,12628037.0,7014306.0,27495371.0,12613676.0,14881695.0,580000.0,False,False,1141298.0,1
YYWM88657403056812,0,0.0,61508948.0,47925292.0,71064690.0,8900207.0,19943494.0,26066821.0,26376810.0,145302089.0,35276718.0,110025371.0,3600000.0,False,False,16738372.0,1
RQPA99286134726434,55,185191.73,15962983.0,5554016.0,17994709.0,12140692.0,300000.0,8875782.0,5048969.0,36777874.0,16823441.0,19954433.0,1002000.0,False,False,2603335.0,1
CQVP16518428558221,58,1913477.53,32504858.0,20094244.0,33236491.0,7689283.0,0.0,2513913.0,7348618.0,73552802.0,27398940.0,46153862.0,3000000.0,False,False,8732060.0,1
IVON93318505592962,0,0.0,9468777.0,1558237.0,9843161.0,8271820.0,535886.0,5240295.0,3641350.0,6372885.0,2702800.0,3670085.0,500000.0,False,False,75900.0,1
NTPP27145676483888,60,57600.0,6913398.0,2919862.0,6913398.0,693409.0,0.0,2598079.0,4075498.0,3594626.0,3563873.0,30753.0,350000.0,False,True,52800.0,0
BBNC48726609920412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16664217.0,0.0,0.0,13000.0,False,False,126000.0,1
JUDS85528877776222,0,137676.67,4104488.0,3606968.0,5925394.0,300649.0,807531.0,1116015.0,2829685.0,23734313.0,11307288.0,12427025.0,1500000.0,False,False,284800.0,1
VPNK12021492859093,0,172498.33,4104488.0,3606968.0,5925394.0,300649.0,807531.0,1116015.0,2829685.0,23734313.0,11307288.0,12427025.0,1500000.0,False,False,284800.0,1
LHGQ13370069651259,0,0.0,7898521.0,2148790.0,11782362.0,9264131.0,107949.0,3429043.0,3143006.0,29908222.0,19459667.0,10448555.0,625000.0,False,True,0.0,0
PFTR56470218356872,0,0.0,258069.0,147138.0,1103652.0,735512.0,101681.0,179198.0,34030.0,838081.0,505767.0,332314.0,3000000.0,False,True,17800.0,0
PPRH47702265958017,28,13800.0,13574784.0,4487177.0,18039090.0,8537333.0,4297347.0,9094986.0,3267294.0,16982717.0,8985214.0,7997503.0,100000.0,False,False,873000.0,1
GMBX11542848890341,116,214793.66,7549836.0,4443331.0,9629144.0,2249841.0,0.0,4502839.0,2300626.0,33453829.0,14154215.0,19299614.0,750000.0,False,False,499500.0,1
LPUT85415010932286,84,8870.4,1630710.0,551222.0,2175062.0,1623839.0,0.0,542202.0,536406.0,6834603.0,3131841.0,3702762.0,10000.0,False,False,798335.0,1
TQOW45926383175527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233104.0,0.0,0.0,15000.0,False,True,840.0,0
WARZ95994502076295,133,11440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148166.0,0.0,0.0,200000.0,False,False,14580.0,1
ZFOW81607931955548,0,0.0,10705840.0,21595802.0,10797736.0,2399892.0,19500.0,0.0,3887836.0,24684581.0,4028485.0,20656096.0,410000.0,False,True,9900.0,0
TJKX86388200010319,0,0.0,293402000.0,187575000.0,386929000.0,164778000.0,48351000.0,127328000.0,91390000.0,671575000.0,671575000.0,0.0,290536290.0,True,False,23830848.0,2
MNLD92138419599220,100,14000.0,1938929.0,281544.0,1939243.0,1657898.0,0.0,988322.0,0.0,1156540.0,284848.0,871692.0,550000.0,False,False,99000.0,1
PQTB48602052978720,0,0.0,9993782.0,7269772.0,25843078.0,16639584.0,1340268.0,0.0,936581.0,18171423.0,8728499.0,9442924.0,335000.0,False,False,2889045.0,1
QSRF17917103548461,0,0.0,6610069.0,4630876.0,6610069.0,-493765.0,0.0,2969126.0,3528107.0,5160597.0,5159881.0,716.0,100000.0,True,False,0.0,2
FFYN25302864354791,15,18185.3,4054209.0,3304081.0,4256415.0,941803.0,0.0,2162369.0,1714930.0,4354907.0,1319645.0,3035262.0,180000.0,False,True,60000.0,0
QMOJ48540726026664,2,1671.66,38816787.0,24303160.0,48081930.0,16665015.0,7420500.0,19674980.0,15966221.0,168270513.0,70850210.0,97420303.0,19500000.0,False,False,11013975.0,1
PJFO00778295358970,65,97342.26,3721491.0,1332062.0,3954907.0,2622845.0,0.0,1662003.0,683958.0,4979494.0,1859473.0,3120021.0,400000.0,False,False,280500.0,1
IOII91211021640358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744419.0,0.0,0.0,100000.0,False,False,19980.0,1
FQUC33587091718435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627936.0,126655.0,501281.0,300000.0,False,False,1760.0,1
KEBE17609492220843,0,0.0,1744687.0,241538.0,1876039.0,1634500.0,0.0,414506.0,661066.0,1818311.0,896022.0,922289.0,90000.0,False,True,81000.0,0
YUOY26007213593673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251629.0,0.0,0.0,50000.0,False,False,4440.0,1
JJFP35079889223081,0,0.0,1740931.0,207557.0,1740931.0,1533374.0,0.0,0.0,788932.0,3277237.0,1017412.0,2259825.0,205000.0,False,False,21600.0,1
KHQP11157333328779,196,37800.0,3049596.0,2289522.0,3473273.0,1066900.0,0.0,1108073.0,891051.0,19441308.0,10120704.0,9320604.0,100000.0,False,False,1236834.0,1
PINS47108800527481,0,0.0,12936195.0,657592.0,13970616.0,13313024.0,0.0,2750926.0,5097290.0,25852518.0,7825728.0,18026790.0,500000.0,False,False,59400.0,1
SAOX88582913634519,52,102096.22,89566000.0,105396000.0,249242000.0,81406000.0,16222000.0,25889000.0,55830000.0,442754000.0,136740000.0,306014000.0,2737109.0,True,False,0.0,2
YRYE44165226685034,77,140400.0,66786205.0,34928111.0,99474885.0,30553870.0,18745728.0,25570255.0,4560695.0,132542006.0,90065895.0,42476111.0,6000000.0,False,False,13064724.0,1
KAND71798359297697,355,20900.0,286749.0,190494.0,348844.0,158350.0,0.0,42652.0,6352.0,320764.0,222712.0,98052.0,100000.0,False,False,0.0,1
UCBM91111020900951,0,0.0,7346700.0,5304185.0,8945697.0,1678506.0,1122450.0,4278294.0,2690647.0,20052539.0,3766634.0,16285905.0,1500000.0,False,True,293689.0,0
CQKV57907892106042,0,0.0,1214631.0,1147314.0,1410999.0,263684.0,190614.0,474050.0,389412.0,7118631.0,2979606.0,4139025.0,300000.0,False,False,284800.0,1
FEFJ71470655671577,0,0.0,1003590.0,839850.0,1074895.0,167556.0,551053.0,248549.0,657713.0,852803.0,292771.0,560032.0,0.0,False,True,2508.0,0
QHYH80116350934605,80,7163.48,29521421.0,23098413.0,364554632.0,12421197.0,5424000.0,15441076.0,6035549.0,136728251.0,0.0,0.0,100000.0,False,False,7200000.0,1
JZYZ56762917619356,355,1510.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966506.0,0.0,0.0,1000000.0,False,False,38000.0,1
YKAN20110292045834,0,0.0,9651574.0,1426794.0,9852240.0,8425446.0,14248.0,6205835.0,2292802.0,11304885.0,6402872.0,4902013.0,250000.0,False,True,599598.0,0
AOGW22715666748655,0,0.0,2576486.0,1559782.0,3254179.0,1322999.0,371143.0,1271070.0,966925.0,8008849.0,4015527.0,3993322.0,25000.0,False,False,387353.0,1
UOLE40074413193927,0,0.0,3724986.0,1037009.0,3762616.0,2725606.0,0.0,0.0,3653354.0,2970327.0,1038992.0,1931335.0,100000.0,False,False,16200.0,1
GCVQ28531614261293,0,0.0,2949687.0,1664725.0,3059460.0,1268510.0,490500.0,1062227.0,777818.0,1853291.0,368155.0,1485136.0,20000.0,False,False,6160.0,1
OUBE42717108086325,126,238921.23,8829130.0,1191484.0,8829130.0,7637646.0,155200.0,0.0,3784279.0,9489572.0,3539445.0,5950127.0,480000.0,False,False,825036.0,1
UYRX01096745823019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4730906.0,0.0,0.0,600000.0,False,False,0.0,1
LECX45758038214369,0,0.0,1206698.0,60445.0,1207457.0,1147011.0,0.0,165668.0,202156.0,2344575.0,1406745.0,937830.0,60000.0,False,False,5400.0,1
VGQP70137976900336,0,0.0,4360652.0,238933.0,4653754.0,2412079.0,0.0,243165.0,992330.0,3604257.0,0.0,0.0,105000.0,False,True,11100.0,0
OGFM37134126556262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222059.0,0.0,0.0,200000.0,False,True,14580.0,0
OCBJ24824547525675,0,0.0,128945681.0,114738420.0,240450377.0,51608221.0,40071000.0,47664611.0,39971115.0,280399644.0,76026686.0,204372958.0,8870000.0,False,False,11216990.0,1
HLSB25210925374623,68,31876.9,1259206.0,317532.0,1310153.0,992621.0,0.0,202827.0,0.0,3373176.0,1184448.0,2188728.0,133000.0,False,True,50600.0,0
DUAQ90588039110983,187,22692.0,7748884.0,3784217.0,7839347.0,2955130.0,1340000.0,1405980.0,5664305.0,2095901.0,1040118.0,1055783.0,600000.0,True,False,125000.0,2
BGCL36288124732698,0,0.0,2831799.0,873967.0,3355067.0,2022409.0,458690.0,881596.0,1403994.0,7005281.0,5757631.0,1247650.0,70000.0,False,False,529931.0,1
BAAM35942968217300,0,0.0,60689927.0,37982344.0,77061830.0,26692303.0,11212484.0,24532711.0,15208175.0,26177587.0,7965993.0,18211594.0,4770000.0,False,False,4042943.0,1
EXDY74390087517360,155,10866.66,10111388.0,504027.0,10402312.0,9898285.0,7970.0,0.0,3107980.0,5480996.0,1538762.0,3942234.0,500000.0,False,False,535284.0,1
BWJA72636159902734,0,0.0,7159708.0,166406.0,7205370.0,6933726.0,4665.0,242843.0,603020.0,0.0,0.0,0.0,30000.0,False,False,48622.0,1
RFQG11344885955517,0,0.0,2927750.0,189205.0,3056484.0,2822509.0,44769.0,749620.0,405279.0,4743289.0,2234136.0,2509153.0,150000.0,False,True,14580.0,0
MJZB11937651272690,13,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888885.0,0.0,0.0,100000.0,False,False,46200.0,1
VQVH44683457697256,18,16500.0,7114207.0,1892142.0,9539512.0,7501795.0,2000000.0,0.0,1074053.0,4066458.0,2733836.0,1332622.0,1000000.0,False,False,299767.0,1
LTLQ00302498552900,0,0.0,8947667.0,4847097.0,12302901.0,7188484.0,0.0,2931959.0,3165555.0,19600844.0,14814884.0,4785960.0,95400.0,False,True,184718.0,0
SSJV54678476141693,0,0.0,2748514.0,420512.0,13137758.0,11192553.0,0.0,5791990.0,966027.0,10945501.0,2026728.0,8918773.0,1300000.0,False,True,387488.0,0
KIQD44382774047348,26,2972.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144380.0,0.0,0.0,350000.0,False,True,9900.0,0
UXHD11888818880313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124060.0,838561.0,285499.0,150000.0,False,False,6480.0,1
TYVC84839485795887,39,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3877424.0,0.0,0.0,30000.0,False,False,43200.0,1
EEBY78918190442335,22,1333.95,541699.0,45935.0,573210.0,516705.0,15500.0,0.0,208447.0,868743.0,298631.0,570112.0,70000.0,False,False,99000.0,1
NMFH55661019134279,13,5450.0,2648895.0,40921.0,2694461.0,2541835.0,33550.0,1379822.0,230000.0,5406990.0,2246205.0,3160785.0,150000.0,False,True,123282.0,0
VVYD56253498242851,0,0.0,987594.0,1021939.0,1024332.0,1024332.0,65074.0,0.0,895501.0,1898158.0,564368.0,1333790.0,50000.0,False,False,39709.0,1
NBLH48067776831197,96,15960.0,12210390.0,766760.0,12451455.0,11684694.0,0.0,1698562.0,3364818.0,6941291.0,2442933.0,4498358.0,100000.0,False,False,499500.0,1
IJQV34395685678107,0,0.0,8804177.0,8787117.0,9536393.0,8652212.0,250984.0,1866060.0,4954353.0,10554395.0,4167281.0,6387114.0,400000.0,False,True,1437781.0,0
TXPT30965274360157,17,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775287.0,0.0,0.0,150000.0,False,False,16200.0,1
KSSG48475766183871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418469.0,92356.0,326113.0,20000.0,False,False,13690.0,1
XCGV50737515493791,26,31523.31,899482.0,142560.0,899482.0,756921.0,129342.0,2650.0,164166.0,2122601.0,556751.0,1565850.0,95400.0,False,True,53154.0,0
HVEU57586394154454,32,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482554.0,100266.0,382288.0,50000.0,False,False,4400.0,1
LMHX76694690374496,53,5130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43669926.0,0.0,0.0,40000.0,False,False,2279366.0,1
RJEY11120878516544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6299741.0,0.0,0.0,510000.0,False,False,2220.0,1
YKGZ02907098931653,59,599964.04,17393100.0,8323613.0,29982373.0,13827000.0,6800000.0,6549534.0,8308228.0,60353105.0,15131284.0,45221821.0,3500000.0,False,False,720.0,1
YTZZ49731669930195,0,0.0,3086915.0,432712.0,5257088.0,4802755.0,26000.0,2313621.0,575072.0,5641135.0,2628686.0,3012449.0,990000.0,False,False,180000.0,1
ITZF50719801321684,2,16651.38,28174597.0,4083478.0,28497919.0,10753712.0,0.0,14180123.0,13675363.0,33399059.0,16507519.0,16891540.0,421330.0,False,False,53400.0,1
LHGM88776727679044,10,5297.34,3228866.0,99844.0,3375265.0,3238795.0,41626.0,417267.0,345926.0,3795623.0,2884296.0,911327.0,95000.0,False,True,32400.0,0
NCGA74836944885452,0,0.0,12674791.0,5057881.0,12919872.0,1776496.0,20120.0,2057802.0,6021237.0,21776276.0,10089643.0,11686633.0,80000.0,False,True,689261.0,0
OBVS58766121311171,0,0.0,1935776.0,785204.0,5117024.0,4331820.0,0.0,1070133.0,802023.0,2845529.0,-924202.0,3769731.0,200000.0,False,True,224400.0,0
KBLQ60107323931423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54458847.0,0.0,0.0,10000.0,False,False,6800.0,1
VRCJ62771202055310,10,1500.0,27697694.0,15721577.0,52061700.0,25006712.0,14083368.0,8678912.0,11131133.0,57405770.0,25360557.0,32045213.0,300000.0,False,False,1782205.0,1
FCXH86800898671050,46,12820.66,1664777.0,740336.0,1666109.0,925772.0,221954.0,413103.0,379602.0,3051901.0,739982.0,2311919.0,30000.0,False,False,19980.0,1
LOZM21824171383570,0,0.0,69544664.0,48777418.0,71833581.0,20930562.0,2125600.0,26041692.0,42951142.0,73301644.0,26350029.0,46951615.0,3600000.0,False,False,15728302.0,1
GGZG90737805605887,0,0.0,12180931.0,9784101.0,12758967.0,7382989.0,0.0,4006604.0,7843018.0,43053130.0,18207173.0,24845957.0,100000.0,False,False,379500.0,1
NAIK08855266827450,78,255188.06,23284637.0,12592908.0,25397862.0,1091865.0,5303333.0,8348067.0,2495096.0,69699377.0,30352686.0,39346691.0,1000000.0,False,False,2144744.0,1
OTZM13860353858027,0,0.0,81183193.0,7513352.0,81199464.0,73686112.0,0.0,66746715.0,8125603.0,109615316.0,35964465.0,73650851.0,3000000.0,True,False,10329957.0,2
FSBF37069587825660,22,66500.0,32545504.0,10942654.0,38448213.0,15452111.0,11702800.0,15358844.0,13351057.0,81491476.0,30575602.0,50915874.0,1000000.0,False,False,7547556.0,1
TXQN42439285020940,0,0.0,11421120.0,789930.0,21609996.0,20413889.0,0.0,4910710.0,0.0,9666235.0,4399095.0,5267140.0,1000000.0,False,True,797468.0,0
ZEPB19354117806735,0,0.0,13864993.0,5844768.0,25652823.0,19603823.0,182132.0,4843314.0,6650978.0,26725224.0,9592924.0,17132300.0,2000000.0,True,False,280195.0,2
LIRK18976716628964,36,368372.0,15137953.0,4037292.0,15711858.0,10642497.0,121212.0,4114616.0,6444354.0,38358935.0,9120993.0,29237942.0,1000000.0,False,False,3685387.0,1
QWLH14235980989923,0,0.0,10001646.0,1541922.0,10170948.0,8629026.0,123398.0,3804796.0,6046490.0,22145492.0,8710983.0,13434509.0,50000.0,False,False,16200.0,1
ZGKQ97839617618391,141,28237.07,11516513.0,2674231.0,11992481.0,9318249.0,0.0,9833008.0,1652769.0,10116189.0,4564224.0,5551965.0,150000.0,False,False,326780.0,1
BYBT78372454417353,0,15600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241128.0,0.0,0.0,20000.0,False,False,2640.0,1
BRUG88356621440899,0,0.0,2848940.0,488457.0,3034453.0,2445121.0,278500.0,1088164.0,1314676.0,2943404.0,1809944.0,1133460.0,230000.0,False,True,104000.0,0
MZHJ91847458936204,0,0.0,7554770.0,3039812.0,8647185.0,5598953.0,0.0,3592403.0,548335.0,9930925.0,5182888.0,4748037.0,1000000.0,False,False,622076.0,1
HWMB51722127262634,46,15074.1,501414.0,281546.0,540261.0,143447.0,58319.0,302201.0,162031.0,1941357.0,1367586.0,573771.0,100000.0,False,True,720.0,0
NNJH94241493518392,0,0.0,6787514.0,610645.0,7195638.0,4531097.0,0.0,2854285.0,214385.0,13213034.0,11684292.0,1528742.0,1500000.0,False,False,1449079.0,1
VTKO62832800999514,0,0.0,11579375.0,11221924.0,20534906.0,4421450.0,2675937.0,3654148.0,7668288.0,31169500.0,13387236.0,17782264.0,100000.0,False,True,495825.0,0
UNJR66837128020653,20,286602.51,29571222.0,12738111.0,34236391.0,15243199.0,2837150.0,12623624.0,7490765.0,211812085.0,76545307.0,135266778.0,8049257.0,False,False,5038104.0,1
ISXR05011988527655,0,0.0,2102698.0,336549.0,2113093.0,1776544.0,0.0,231667.0,1706762.0,1318937.0,176738.0,1142199.0,300000.0,False,False,19051.0,1
CASL82587952232562,25,985.0,172097.0,20816.0,172097.0,151281.0,0.0,68748.0,64135.0,581717.0,161669.0,420048.0,99800.0,False,False,2200.0,1
WIOG49153336375422,0,0.0,12112685.0,1439657.0,12850951.0,11411294.0,115029.0,2825337.0,8693229.0,14062790.0,4875740.0,9187050.0,400000.0,False,True,127055.0,0
WMUI04431452293907,8,33706.67,14318157.0,1956226.0,18479006.0,16522780.0,212079.0,5763982.0,7528916.0,24041345.0,8981157.0,15060188.0,500000.0,False,False,2327210.0,1
UFEP38146494896325,0,0.0,9145936.0,1894556.0,9147367.0,7252810.0,0.0,3841848.0,1049676.0,8856332.0,5297008.0,3559324.0,80000.0,False,False,9990.0,1
QBWC47973775458768,68,80842.7,25004270.0,1103515.0,26102043.0,24704695.0,365800.0,6896251.0,16523466.0,75593780.0,16423107.0,59170673.0,450000.0,False,True,6082036.0,0
AUZR18230288099013,0,0.0,222288.0,92198.0,272288.0,180089.0,0.0,124572.0,95363.0,545680.0,158497.0,387183.0,100000.0,False,True,12277.0,0
WUQY63952329652822,0,0.0,5603545.0,2982779.0,5630157.0,1514757.0,30000.0,3807664.0,1135100.0,3471942.0,1076420.0,2395522.0,600000.0,False,False,187156.0,1
OLGI45589194660211,8,33660.0,6224836.0,2829515.0,6246108.0,1206880.0,2110000.0,1508642.0,1133644.0,4979335.0,2199683.0,2779652.0,600000.0,False,False,5400.0,1
ODSM65518138043491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24469614.0,0.0,0.0,60000.0,False,False,23737888.0,1
OVOY95264117835866,35,23641.01,1554054.0,443281.0,1765257.0,1321976.0,0.0,464253.0,483022.0,4899208.0,1940809.0,2958399.0,99800.0,False,True,14580.0,0
SCPV92825370176132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261723.0,0.0,0.0,500000.0,False,False,9720.0,1
NELW58002256713089,19,36736.13,63220976.0,61446010.0,64437727.0,1376433.0,0.0,20544058.0,30510478.0,200771296.0,36737624.0,164033672.0,350000.0,False,False,26782545.0,1
IUGP42298118866303,0,0.0,8889859.0,823143.0,8927816.0,8927816.0,150500.0,203351.0,707190.0,8211664.0,2799455.0,5412209.0,70000.0,False,True,99000.0,0
CZEO09131807989562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39147.0,0.0,0.0,60000.0,False,True,11880.0,0
DFPY96757297147401,0,0.0,23596089.0,8947368.0,25855472.0,16514563.0,4790000.0,16626182.0,4653867.0,26879039.0,10941815.0,15937224.0,4000000.0,False,False,2216642.0,1
VDKM49598190317908,0,0.0,848318.0,405417.0,867623.0,500848.0,50300.0,125135.0,695449.0,1381561.0,174864.0,1206697.0,20000.0,False,False,14520.0,1
QVBI92342978938367,0,0.0,9437778.0,6548251.0,10138865.0,1134823.0,3364187.0,5206627.0,2639862.0,43435856.0,12902641.0,30533215.0,583490.0,False,False,3295812.0,1
KMLG38110620543561,8,19814.4,933518.0,430337.0,933518.0,503181.0,0.0,0.0,708196.0,2173222.0,535683.0,1637539.0,300000.0,False,False,87400.0,1
TOLX82941985553979,224,60869.95,5110888.0,28570.0,5291423.0,5154000.0,0.0,2435477.0,816960.0,12442021.0,5391737.0,7050284.0,100000.0,False,False,678071.0,1
DXOR49994053124587,6,10644.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866601.0,0.0,0.0,150000.0,False,True,2618.0,0
MINW60161086106068,0,0.0,45284027.0,26713004.0,97333024.0,52792209.0,18795366.0,0.0,15318842.0,100943844.0,89878638.0,11065206.0,10354000.0,False,False,6250365.0,1
YFAV45794073215935,0,0.0,3935401.0,439099.0,3945401.0,3506302.0,0.0,0.0,1776325.0,6551314.0,4468504.0,2082810.0,400000.0,False,False,15200.0,1
UUOB56323719793508,0,0.0,204288.0,16985.0,204288.0,59602.0,0.0,22532.0,39139.0,344053.0,0.0,0.0,100000.0,False,False,4400.0,1
YLVP72972521992420,0,0.0,1237998.0,489626.0,1438403.0,948777.0,140336.0,779948.0,195946.0,4041348.0,2163727.0,1877621.0,25000.0,False,False,2160.0,1
EPCI44942469673651,0,0.0,42622032.0,4278645.0,45161595.0,36685690.0,2940799.0,23589882.0,13461237.0,28422500.0,12902989.0,15519511.0,1000000.0,False,False,1771854.0,1
GSWG19265262433138,52,46501.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233846.0,0.0,0.0,0.0,False,True,11891.0,0
